id,source,source_fallout_id,error_code,creation_timestamp,due_date,status
'AFOM07347','ORDERMANAGER','ORDERMANAGER81668','ERROR1211','22/03/17 21:38','02/04/17 21:38','CLOSED-SUCCESSFUL'
'AFOM07348','PNI','PNI15557','ERROR6002','22/03/17 15:11','02/04/17 15:11','CREATED'
'AFOM07349','PNI','PNI80139','ERROR4007','15/03/17 02:58','26/03/17 02:58','STARTED'
'AFOM07350','COM','COM47327','ERROR5803','16/03/17 23:56','27/03/17 23:56','CLOSED-SUCCESSFUL'
'AFOM07351','ORDERMANAGER','ORDERMANAGER90676','ERROR8863','21/03/17 21:47','01/04/17 21:47','CREATED'
'AFOM07352','COM','COM97566','ERROR3859','17/03/17 13:17','28/03/17 13:17','STARTED'
'AFOM07353','COM','COM92336','ERROR8281','22/03/17 10:47','02/04/17 10:47','CLOSED-SUCCESSFUL'
'AFOM07354','PNI','PNI86457','ERROR9427','20/03/17 10:15','31/03/17 10:15','STARTED'
'AFOM07355','ORDERMANAGER','ORDERMANAGER29015','ERROR2405','20/03/17 11:27','31/03/17 11:27','STARTED'
'AFOM07356','ORDERMANAGER','ORDERMANAGER8078','ERROR3331','21/03/17 06:37','01/04/17 06:37','CLOSED-SUCCESSFUL'
'AFOM07357','PNI','PNI55787','ERROR1341','18/03/17 10:09','29/03/17 10:09','STARTED'
'AFOM07358','COM','COM70832','ERROR8021','19/03/17 16:51','30/03/17 16:51','CLOSED-SUCCESSFUL'
'AFOM07359','COM','COM16705','ERROR6513','19/03/17 14:52','30/03/17 14:52','CLOSED-SUCCESSFUL'
'AFOM07360','ORDERMANAGER','ORDERMANAGER71429','ERROR4507','14/03/17 20:39','25/03/17 20:39','STARTED'
'AFOM07361','PNI','PNI21823','ERROR8342','21/03/17 04:02','01/04/17 04:02','STARTED'
'AFOM07362','COM','COM9356','ERROR7565','21/03/17 04:18','01/04/17 04:18','CLOSED-SUCCESSFUL'
'AFOM07363','PNI','PNI76507','ERROR4252','20/03/17 04:11','31/03/17 04:11','STARTED'
'AFOM07364','ORDERMANAGER','ORDERMANAGER5548','ERROR2169','22/03/17 01:28','02/04/17 01:28','STARTED'
'AFOM07365','ORDERMANAGER','ORDERMANAGER82544','ERROR6613','17/03/17 19:29','28/03/17 19:29','CLOSED-SUCCESSFUL'
'AFOM07366','ORDERMANAGER','ORDERMANAGER18623','ERROR9076','22/03/17 10:39','02/04/17 10:39','CLOSED-SUCCESSFUL'
'AFOM07367','ORDERMANAGER','ORDERMANAGER32958','ERROR2041','23/03/17 00:17','03/04/17 00:17','CREATED'
'AFOM07368','COM','COM40976','ERROR6587','15/03/17 08:44','26/03/17 08:44','CREATED'
'AFOM07369','COM','COM43171','ERROR9948','15/03/17 22:08','26/03/17 22:08','STARTED'
'AFOM07370','PNI','PNI47974','ERROR8098','16/03/17 12:01','27/03/17 12:01','STARTED'
'AFOM07371','PNI','PNI65124','ERROR9415','17/03/17 06:38','28/03/17 06:38','STARTED'
'AFOM07372','COM','COM69748','ERROR3216','17/03/17 17:38','28/03/17 17:38','CREATED'
'AFOM07373','PNI','PNI14300','ERROR6020','15/03/17 09:49','26/03/17 09:49','STARTED'
'AFOM07374','ORDERMANAGER','ORDERMANAGER93704','ERROR7297','19/03/17 21:30','30/03/17 21:30','STARTED'
'AFOM07375','PNI','PNI26823','ERROR4895','17/03/17 15:07','28/03/17 15:07','CREATED'
'AFOM07376','ORDERMANAGER','ORDERMANAGER46867','ERROR2652','14/03/17 09:59','25/03/17 09:59','CLOSED-SUCCESSFUL'
'AFOM07377','COM','COM94758','ERROR3071','19/03/17 19:20','30/03/17 19:20','STARTED'
'AFOM07378','COM','COM97233','ERROR2409','21/03/17 05:05','01/04/17 05:05','STARTED'
'AFOM07379','COM','COM94842','ERROR6363','13/03/17 16:41','24/03/17 16:41','STARTED'
'AFOM07380','ORDERMANAGER','ORDERMANAGER58788','ERROR6319','19/03/17 01:42','30/03/17 01:42','STARTED'
'AFOM07381','ORDERMANAGER','ORDERMANAGER97326','ERROR6001','17/03/17 05:39','28/03/17 05:39','STARTED'
'AFOM07382','PNI','PNI3596','ERROR5610','20/03/17 00:51','31/03/17 00:51','CREATED'
'AFOM07383','ORDERMANAGER','ORDERMANAGER75328','ERROR6700','18/03/17 01:03','29/03/17 01:03','CREATED'
'AFOM07384','ORDERMANAGER','ORDERMANAGER61263','ERROR8690','19/03/17 14:39','30/03/17 14:39','CLOSED-SUCCESSFUL'
'AFOM07385','ORDERMANAGER','ORDERMANAGER92588','ERROR2671','14/03/17 07:23','25/03/17 07:23','STARTED'
'AFOM07386','PNI','PNI84388','ERROR9758','22/03/17 05:18','02/04/17 05:18','CREATED'
'AFOM07387','ORDERMANAGER','ORDERMANAGER39132','ERROR6505','21/03/17 00:21','01/04/17 00:21','CLOSED-SUCCESSFUL'
'AFOM07388','COM','COM93941','ERROR8421','14/03/17 07:35','25/03/17 07:35','STARTED'
'AFOM07389','PNI','PNI81563','ERROR3037','14/03/17 07:45','25/03/17 07:45','CLOSED-SUCCESSFUL'
'AFOM07390','PNI','PNI74068','ERROR5396','18/03/17 13:23','29/03/17 13:23','CLOSED-SUCCESSFUL'
'AFOM07391','PNI','PNI62709','ERROR3739','22/03/17 00:14','02/04/17 00:14','CREATED'
'AFOM07392','ORDERMANAGER','ORDERMANAGER38807','ERROR1196','17/03/17 22:46','28/03/17 22:46','CLOSED-SUCCESSFUL'
'AFOM07393','PNI','PNI4982','ERROR8618','20/03/17 15:22','31/03/17 15:22','CREATED'
'AFOM07394','COM','COM23902','ERROR5608','17/03/17 14:54','28/03/17 14:54','CLOSED-SUCCESSFUL'
'AFOM07395','PNI','PNI37371','ERROR2119','13/03/17 18:23','24/03/17 18:23','CLOSED-SUCCESSFUL'
'AFOM07396','PNI','PNI20919','ERROR7424','15/03/17 05:44','26/03/17 05:44','CLOSED-SUCCESSFUL'
'AFOM07397','COM','COM6398','ERROR3357','19/03/17 15:43','30/03/17 15:43','CLOSED-SUCCESSFUL'
'AFOM07398','PNI','PNI91350','ERROR5222','20/03/17 19:54','31/03/17 19:54','STARTED'
'AFOM07399','COM','COM13587','ERROR6353','14/03/17 17:20','25/03/17 17:20','CLOSED-SUCCESSFUL'
'AFOM07400','ORDERMANAGER','ORDERMANAGER89134','ERROR9666','14/03/17 03:28','25/03/17 03:28','CLOSED-SUCCESSFUL'
'AFOM07401','ORDERMANAGER','ORDERMANAGER87754','ERROR4044','17/03/17 13:47','28/03/17 13:47','STARTED'
'AFOM07402','COM','COM45759','ERROR6367','15/03/17 15:24','26/03/17 15:24','STARTED'
'AFOM07403','PNI','PNI17821','ERROR9751','21/03/17 05:03','01/04/17 05:03','STARTED'
'AFOM07404','PNI','PNI7689','ERROR9763','19/03/17 10:49','30/03/17 10:49','STARTED'
'AFOM07405','COM','COM74080','ERROR1822','21/03/17 01:49','01/04/17 01:49','STARTED'
'AFOM07406','ORDERMANAGER','ORDERMANAGER12533','ERROR6750','22/03/17 10:33','02/04/17 10:33','CLOSED-SUCCESSFUL'
'AFOM07407','COM','COM27965','ERROR5735','16/03/17 07:44','27/03/17 07:44','CREATED'
'AFOM07408','ORDERMANAGER','ORDERMANAGER47741','ERROR2268','19/03/17 16:07','30/03/17 16:07','STARTED'
'AFOM07409','PNI','PNI58195','ERROR6936','20/03/17 23:09','31/03/17 23:09','CREATED'
'AFOM07410','COM','COM17962','ERROR2412','14/03/17 03:29','25/03/17 03:29','CREATED'
'AFOM07411','COM','COM24242','ERROR2465','14/03/17 13:47','25/03/17 13:47','STARTED'
'AFOM07412','PNI','PNI94371','ERROR1985','15/03/17 14:58','26/03/17 14:58','STARTED'
'AFOM07413','COM','COM65008','ERROR6609','17/03/17 19:29','28/03/17 19:29','CREATED'
'AFOM07414','COM','COM88407','ERROR4740','20/03/17 00:53','31/03/17 00:53','CREATED'
'AFOM07415','ORDERMANAGER','ORDERMANAGER78086','ERROR3732','13/03/17 21:06','24/03/17 21:06','CLOSED-SUCCESSFUL'
'AFOM07416','PNI','PNI88631','ERROR7203','22/03/17 00:17','02/04/17 00:17','STARTED'
'AFOM07417','COM','COM24294','ERROR5545','21/03/17 02:07','01/04/17 02:07','CREATED'
'AFOM07418','ORDERMANAGER','ORDERMANAGER77582','ERROR7872','20/03/17 19:21','31/03/17 19:21','CREATED'
'AFOM07419','PNI','PNI69613','ERROR9981','14/03/17 12:09','25/03/17 12:09','STARTED'
'AFOM07420','ORDERMANAGER','ORDERMANAGER94424','ERROR9156','19/03/17 17:33','30/03/17 17:33','CLOSED-SUCCESSFUL'
'AFOM07421','ORDERMANAGER','ORDERMANAGER4455','ERROR1699','19/03/17 11:50','30/03/17 11:50','CREATED'
'AFOM07422','COM','COM69554','ERROR8857','17/03/17 04:46','28/03/17 04:46','CREATED'
'AFOM07423','ORDERMANAGER','ORDERMANAGER89111','ERROR6064','23/03/17 03:28','03/04/17 03:28','CLOSED-SUCCESSFUL'
'AFOM07424','ORDERMANAGER','ORDERMANAGER40662','ERROR8206','15/03/17 15:14','26/03/17 15:14','CREATED'
'AFOM07425','PNI','PNI26489','ERROR6103','18/03/17 12:33','29/03/17 12:33','CREATED'
'AFOM07426','COM','COM31583','ERROR2697','20/03/17 17:51','31/03/17 17:51','STARTED'
'AFOM07427','ORDERMANAGER','ORDERMANAGER79430','ERROR7828','20/03/17 20:23','31/03/17 20:23','CLOSED-SUCCESSFUL'
'AFOM07428','ORDERMANAGER','ORDERMANAGER50378','ERROR6475','13/03/17 21:00','24/03/17 21:00','CREATED'
'AFOM07429','PNI','PNI93303','ERROR9178','16/03/17 21:50','27/03/17 21:50','CLOSED-SUCCESSFUL'
'AFOM07430','COM','COM43795','ERROR9382','13/03/17 23:20','24/03/17 23:20','CLOSED-SUCCESSFUL'
'AFOM07431','PNI','PNI19429','ERROR8282','15/03/17 20:15','26/03/17 20:15','CREATED'
'AFOM07432','ORDERMANAGER','ORDERMANAGER96730','ERROR5016','20/03/17 07:08','31/03/17 07:08','CLOSED-SUCCESSFUL'
'AFOM07433','PNI','PNI94747','ERROR6919','17/03/17 00:50','28/03/17 00:50','STARTED'
'AFOM07434','COM','COM51428','ERROR8267','16/03/17 03:33','27/03/17 03:33','CLOSED-SUCCESSFUL'
'AFOM07435','COM','COM63767','ERROR4901','21/03/17 00:21','01/04/17 00:21','CREATED'
'AFOM07436','PNI','PNI55245','ERROR5809','20/03/17 19:34','31/03/17 19:34','STARTED'
'AFOM07437','COM','COM23013','ERROR7262','23/03/17 08:27','03/04/17 08:27','CREATED'
'AFOM07438','PNI','PNI19957','ERROR9672','20/03/17 15:35','31/03/17 15:35','CLOSED-SUCCESSFUL'
'AFOM07439','PNI','PNI77313','ERROR5272','14/03/17 05:16','25/03/17 05:16','STARTED'
'AFOM07440','PNI','PNI30016','ERROR8360','21/03/17 17:52','01/04/17 17:52','CREATED'
'AFOM07441','COM','COM83856','ERROR5064','13/03/17 21:18','24/03/17 21:18','CLOSED-SUCCESSFUL'
'AFOM07442','COM','COM23976','ERROR8104','21/03/17 06:28','01/04/17 06:28','STARTED'
'AFOM07443','ORDERMANAGER','ORDERMANAGER41472','ERROR3476','20/03/17 21:54','31/03/17 21:54','CLOSED-SUCCESSFUL'
'AFOM07444','ORDERMANAGER','ORDERMANAGER46896','ERROR5838','18/03/17 05:20','29/03/17 05:20','STARTED'
'AFOM07445','COM','COM9558','ERROR2517','23/03/17 00:05','03/04/17 00:05','CREATED'
'AFOM07446','PNI','PNI29782','ERROR2010','20/03/17 23:54','31/03/17 23:54','CREATED'
'AFOM07447','COM','COM30143','ERROR2333','21/03/17 14:59','01/04/17 14:59','CREATED'
'AFOM07448','PNI','PNI24506','ERROR6690','18/03/17 14:29','29/03/17 14:29','CREATED'
'AFOM07449','COM','COM88580','ERROR4102','22/03/17 03:33','02/04/17 03:33','CLOSED-SUCCESSFUL'
'AFOM07450','COM','COM31178','ERROR7338','19/03/17 19:06','30/03/17 19:06','CLOSED-SUCCESSFUL'
'AFOM07451','COM','COM23505','ERROR6440','17/03/17 06:27','28/03/17 06:27','STARTED'
'AFOM07452','ORDERMANAGER','ORDERMANAGER16313','ERROR9063','18/03/17 05:25','29/03/17 05:25','STARTED'
'AFOM07453','COM','COM78264','ERROR7929','21/03/17 15:00','01/04/17 15:00','CREATED'
'AFOM07454','PNI','PNI47261','ERROR6874','22/03/17 09:43','02/04/17 09:43','STARTED'
'AFOM07455','ORDERMANAGER','ORDERMANAGER28953','ERROR5423','19/03/17 13:54','30/03/17 13:54','CREATED'
'AFOM07456','COM','COM52812','ERROR1723','13/03/17 14:03','24/03/17 14:03','CREATED'
'AFOM07457','ORDERMANAGER','ORDERMANAGER12234','ERROR7862','18/03/17 04:11','29/03/17 04:11','STARTED'
'AFOM07458','ORDERMANAGER','ORDERMANAGER47739','ERROR7344','20/03/17 06:18','31/03/17 06:18','CREATED'
'AFOM07459','ORDERMANAGER','ORDERMANAGER7415','ERROR2730','17/03/17 23:51','28/03/17 23:51','STARTED'
'AFOM07460','COM','COM12514','ERROR5429','15/03/17 08:11','26/03/17 08:11','STARTED'
'AFOM07461','COM','COM35956','ERROR1181','17/03/17 10:49','28/03/17 10:49','CLOSED-SUCCESSFUL'
'AFOM07462','COM','COM90873','ERROR9313','14/03/17 02:20','25/03/17 02:20','CREATED'
'AFOM07463','PNI','PNI16501','ERROR3086','18/03/17 09:52','29/03/17 09:52','CLOSED-SUCCESSFUL'
'AFOM07464','PNI','PNI99952','ERROR2024','15/03/17 04:14','26/03/17 04:14','CREATED'
'AFOM07465','PNI','PNI25421','ERROR6746','23/03/17 03:14','03/04/17 03:14','CREATED'
'AFOM07466','ORDERMANAGER','ORDERMANAGER74743','ERROR8789','22/03/17 18:28','02/04/17 18:28','CLOSED-SUCCESSFUL'
'AFOM07467','PNI','PNI25992','ERROR8275','16/03/17 18:36','27/03/17 18:36','CREATED'
'AFOM07468','PNI','PNI38244','ERROR6850','15/03/17 05:48','26/03/17 05:48','STARTED'
'AFOM07469','COM','COM11489','ERROR5852','23/03/17 08:49','03/04/17 08:49','CLOSED-SUCCESSFUL'
'AFOM07470','ORDERMANAGER','ORDERMANAGER94186','ERROR2760','18/03/17 22:07','29/03/17 22:07','CLOSED-SUCCESSFUL'
'AFOM07471','PNI','PNI53019','ERROR3824','18/03/17 17:07','29/03/17 17:07','CLOSED-SUCCESSFUL'
'AFOM07472','ORDERMANAGER','ORDERMANAGER30994','ERROR2808','17/03/17 04:03','28/03/17 04:03','CLOSED-SUCCESSFUL'
'AFOM07473','ORDERMANAGER','ORDERMANAGER71870','ERROR2282','21/03/17 03:20','01/04/17 03:20','CLOSED-SUCCESSFUL'
'AFOM07474','PNI','PNI21876','ERROR9346','20/03/17 21:17','31/03/17 21:17','CREATED'
'AFOM07475','PNI','PNI53169','ERROR1032','22/03/17 08:48','02/04/17 08:48','CREATED'
'AFOM07476','COM','COM74153','ERROR5463','15/03/17 11:13','26/03/17 11:13','CREATED'
'AFOM07477','COM','COM10978','ERROR4807','18/03/17 06:34','29/03/17 06:34','STARTED'
'AFOM07478','PNI','PNI59409','ERROR7262','14/03/17 03:59','25/03/17 03:59','STARTED'
'AFOM07479','PNI','PNI46703','ERROR5608','21/03/17 20:27','01/04/17 20:27','CLOSED-SUCCESSFUL'
'AFOM07480','COM','COM6731','ERROR5738','13/03/17 23:26','24/03/17 23:26','CLOSED-SUCCESSFUL'
'AFOM07481','COM','COM54757','ERROR6191','16/03/17 03:15','27/03/17 03:15','CLOSED-SUCCESSFUL'
'AFOM07482','COM','COM37446','ERROR2455','20/03/17 16:15','31/03/17 16:15','CREATED'
'AFOM07483','COM','COM82408','ERROR7414','13/03/17 19:22','24/03/17 19:22','CLOSED-SUCCESSFUL'
'AFOM07484','ORDERMANAGER','ORDERMANAGER67324','ERROR8847','23/03/17 07:33','03/04/17 07:33','STARTED'
'AFOM07485','COM','COM65231','ERROR1548','15/03/17 04:14','26/03/17 04:14','CREATED'
'AFOM07486','COM','COM93632','ERROR9650','16/03/17 00:52','27/03/17 00:52','CLOSED-SUCCESSFUL'
'AFOM07487','PNI','PNI26143','ERROR9147','23/03/17 03:13','03/04/17 03:13','CREATED'
'AFOM07488','PNI','PNI90837','ERROR6834','16/03/17 02:51','27/03/17 02:51','STARTED'
'AFOM07489','ORDERMANAGER','ORDERMANAGER44146','ERROR8339','18/03/17 03:25','29/03/17 03:25','CLOSED-SUCCESSFUL'
'AFOM07490','PNI','PNI48369','ERROR4860','20/03/17 19:51','31/03/17 19:51','CREATED'
'AFOM07491','PNI','PNI51451','ERROR6227','15/03/17 23:27','26/03/17 23:27','CREATED'
'AFOM07492','PNI','PNI83212','ERROR2255','14/03/17 11:28','25/03/17 11:28','STARTED'
'AFOM07493','PNI','PNI1026','ERROR6357','14/03/17 17:14','25/03/17 17:14','STARTED'
'AFOM07494','ORDERMANAGER','ORDERMANAGER77383','ERROR5916','14/03/17 23:29','25/03/17 23:29','CLOSED-SUCCESSFUL'
'AFOM07495','ORDERMANAGER','ORDERMANAGER74634','ERROR3506','19/03/17 12:07','30/03/17 12:07','CREATED'
'AFOM07496','PNI','PNI20173','ERROR8606','20/03/17 10:05','31/03/17 10:05','CLOSED-SUCCESSFUL'
'AFOM07497','COM','COM40159','ERROR8154','16/03/17 03:22','27/03/17 03:22','CLOSED-SUCCESSFUL'
'AFOM07498','ORDERMANAGER','ORDERMANAGER65379','ERROR4928','16/03/17 10:43','27/03/17 10:43','STARTED'
'AFOM07499','ORDERMANAGER','ORDERMANAGER84760','ERROR5313','21/03/17 15:49','01/04/17 15:49','STARTED'
'AFOM07500','PNI','PNI70029','ERROR5356','15/03/17 13:04','26/03/17 13:04','STARTED'
'AFOM07501','COM','COM88659','ERROR2340','15/03/17 00:49','26/03/17 00:49','CLOSED-SUCCESSFUL'
'AFOM07502','ORDERMANAGER','ORDERMANAGER61445','ERROR2078','19/03/17 16:02','30/03/17 16:02','CLOSED-SUCCESSFUL'
'AFOM07503','COM','COM54014','ERROR8829','22/03/17 05:37','02/04/17 05:37','STARTED'
'AFOM07504','COM','COM80864','ERROR4355','15/03/17 04:18','26/03/17 04:18','CLOSED-SUCCESSFUL'
'AFOM07505','ORDERMANAGER','ORDERMANAGER62410','ERROR1143','17/03/17 19:31','28/03/17 19:31','CREATED'
'AFOM07506','COM','COM19415','ERROR6913','14/03/17 13:27','25/03/17 13:27','STARTED'
'AFOM07507','COM','COM56598','ERROR4867','17/03/17 05:08','28/03/17 05:08','CREATED'
'AFOM07508','COM','COM62586','ERROR1737','16/03/17 04:06','27/03/17 04:06','CLOSED-SUCCESSFUL'
'AFOM07509','PNI','PNI38563','ERROR3395','17/03/17 20:11','28/03/17 20:11','STARTED'
'AFOM07510','PNI','PNI38289','ERROR6584','21/03/17 15:11','01/04/17 15:11','CLOSED-SUCCESSFUL'
'AFOM07511','ORDERMANAGER','ORDERMANAGER79950','ERROR1720','17/03/17 01:37','28/03/17 01:37','CLOSED-SUCCESSFUL'
'AFOM07512','PNI','PNI44190','ERROR9901','19/03/17 19:15','30/03/17 19:15','CREATED'
'AFOM07513','COM','COM17193','ERROR6275','18/03/17 13:19','29/03/17 13:19','STARTED'
'AFOM07514','PNI','PNI7989','ERROR9616','21/03/17 00:29','01/04/17 00:29','CREATED'
'AFOM07515','COM','COM33435','ERROR4404','14/03/17 08:17','25/03/17 08:17','STARTED'
'AFOM07516','ORDERMANAGER','ORDERMANAGER79828','ERROR5500','13/03/17 14:50','24/03/17 14:50','CLOSED-SUCCESSFUL'
'AFOM07517','PNI','PNI23923','ERROR1481','19/03/17 05:58','30/03/17 05:58','CLOSED-SUCCESSFUL'
'AFOM07518','COM','COM64295','ERROR2527','16/03/17 00:34','27/03/17 00:34','CREATED'
'AFOM07519','ORDERMANAGER','ORDERMANAGER89308','ERROR2525','19/03/17 02:02','30/03/17 02:02','STARTED'
'AFOM07520','ORDERMANAGER','ORDERMANAGER88237','ERROR9887','16/03/17 21:59','27/03/17 21:59','CREATED'
'AFOM07521','PNI','PNI50682','ERROR9898','18/03/17 06:53','29/03/17 06:53','CLOSED-SUCCESSFUL'
'AFOM07522','COM','COM39870','ERROR7480','18/03/17 15:45','29/03/17 15:45','CLOSED-SUCCESSFUL'
'AFOM07523','PNI','PNI94438','ERROR7201','20/03/17 18:19','31/03/17 18:19','CLOSED-SUCCESSFUL'
'AFOM07524','PNI','PNI73541','ERROR3915','16/03/17 18:18','27/03/17 18:18','CLOSED-SUCCESSFUL'
'AFOM07525','ORDERMANAGER','ORDERMANAGER98733','ERROR1699','18/03/17 07:03','29/03/17 07:03','CLOSED-SUCCESSFUL'
'AFOM07526','COM','COM80214','ERROR3656','19/03/17 03:11','30/03/17 03:11','STARTED'
'AFOM07527','ORDERMANAGER','ORDERMANAGER68451','ERROR1450','19/03/17 10:45','30/03/17 10:45','CREATED'
'AFOM07528','COM','COM21852','ERROR6308','15/03/17 20:09','26/03/17 20:09','CLOSED-SUCCESSFUL'
'AFOM07529','PNI','PNI31424','ERROR2023','20/03/17 01:01','31/03/17 01:01','STARTED'
'AFOM07530','ORDERMANAGER','ORDERMANAGER26563','ERROR9730','14/03/17 07:31','25/03/17 07:31','CREATED'
'AFOM07531','ORDERMANAGER','ORDERMANAGER5520','ERROR5380','19/03/17 15:43','30/03/17 15:43','CREATED'
'AFOM07532','COM','COM58150','ERROR8628','19/03/17 15:20','30/03/17 15:20','STARTED'
'AFOM07533','PNI','PNI33137','ERROR1798','17/03/17 18:53','28/03/17 18:53','CLOSED-SUCCESSFUL'
'AFOM07534','COM','COM89082','ERROR3495','14/03/17 12:38','25/03/17 12:38','CLOSED-SUCCESSFUL'
'AFOM07535','ORDERMANAGER','ORDERMANAGER20898','ERROR5812','14/03/17 06:27','25/03/17 06:27','STARTED'
'AFOM07536','ORDERMANAGER','ORDERMANAGER67264','ERROR6664','18/03/17 13:48','29/03/17 13:48','CREATED'
'AFOM07537','PNI','PNI83979','ERROR3220','16/03/17 04:57','27/03/17 04:57','CREATED'
'AFOM07538','ORDERMANAGER','ORDERMANAGER22630','ERROR1345','15/03/17 19:35','26/03/17 19:35','CLOSED-SUCCESSFUL'
'AFOM07539','ORDERMANAGER','ORDERMANAGER20269','ERROR6282','18/03/17 09:25','29/03/17 09:25','STARTED'
'AFOM07540','COM','COM91287','ERROR6773','19/03/17 04:44','30/03/17 04:44','CREATED'
'AFOM07541','COM','COM11751','ERROR2729','15/03/17 15:45','26/03/17 15:45','CREATED'
'AFOM07542','ORDERMANAGER','ORDERMANAGER70631','ERROR3635','16/03/17 23:39','27/03/17 23:39','CLOSED-SUCCESSFUL'
'AFOM07543','ORDERMANAGER','ORDERMANAGER14536','ERROR2726','20/03/17 17:16','31/03/17 17:16','CLOSED-SUCCESSFUL'
'AFOM07544','PNI','PNI90411','ERROR7473','19/03/17 18:17','30/03/17 18:17','CREATED'
'AFOM07545','ORDERMANAGER','ORDERMANAGER15349','ERROR3241','13/03/17 23:46','24/03/17 23:46','CLOSED-SUCCESSFUL'
'AFOM07546','ORDERMANAGER','ORDERMANAGER92958','ERROR7636','19/03/17 23:21','30/03/17 23:21','CREATED'
'AFOM07547','COM','COM49282','ERROR2546','16/03/17 07:58','27/03/17 07:58','CREATED'
'AFOM07548','COM','COM83280','ERROR6924','22/03/17 10:44','02/04/17 10:44','CREATED'
'AFOM07549','ORDERMANAGER','ORDERMANAGER7468','ERROR8259','23/03/17 08:22','03/04/17 08:22','CREATED'
'AFOM07550','PNI','PNI39826','ERROR5627','18/03/17 01:00','29/03/17 01:00','CREATED'
'AFOM07551','ORDERMANAGER','ORDERMANAGER88916','ERROR1626','17/03/17 05:06','28/03/17 05:06','STARTED'
'AFOM07552','COM','COM88479','ERROR7355','23/03/17 10:35','03/04/17 10:35','CREATED'
'AFOM07553','ORDERMANAGER','ORDERMANAGER68487','ERROR4498','17/03/17 21:18','28/03/17 21:18','CREATED'
'AFOM07554','COM','COM93124','ERROR5190','15/03/17 12:38','26/03/17 12:38','CREATED'
'AFOM07555','COM','COM61605','ERROR8213','16/03/17 19:51','27/03/17 19:51','CLOSED-SUCCESSFUL'
'AFOM07556','PNI','PNI61763','ERROR2221','19/03/17 01:58','30/03/17 01:58','CLOSED-SUCCESSFUL'
'AFOM07557','ORDERMANAGER','ORDERMANAGER83592','ERROR7062','18/03/17 17:53','29/03/17 17:53','CREATED'
'AFOM07558','ORDERMANAGER','ORDERMANAGER37749','ERROR5683','17/03/17 18:50','28/03/17 18:50','CREATED'
'AFOM07559','ORDERMANAGER','ORDERMANAGER64438','ERROR6265','17/03/17 00:48','28/03/17 00:48','CREATED'
'AFOM07560','COM','COM19448','ERROR3259','16/03/17 22:19','27/03/17 22:19','STARTED'
'AFOM07561','COM','COM82386','ERROR9304','20/03/17 23:38','31/03/17 23:38','STARTED'
'AFOM07562','COM','COM64511','ERROR1729','21/03/17 23:19','01/04/17 23:19','CLOSED-SUCCESSFUL'
'AFOM07563','PNI','PNI76560','ERROR4977','16/03/17 13:47','27/03/17 13:47','CLOSED-SUCCESSFUL'
'AFOM07564','COM','COM55567','ERROR7485','23/03/17 08:57','03/04/17 08:57','CLOSED-SUCCESSFUL'
'AFOM07565','ORDERMANAGER','ORDERMANAGER17554','ERROR2624','16/03/17 19:22','27/03/17 19:22','STARTED'
'AFOM07566','COM','COM16206','ERROR2652','19/03/17 12:01','30/03/17 12:01','CREATED'
'AFOM07567','COM','COM10258','ERROR2234','19/03/17 03:52','30/03/17 03:52','CLOSED-SUCCESSFUL'
'AFOM07568','COM','COM81664','ERROR4548','16/03/17 00:23','27/03/17 00:23','CLOSED-SUCCESSFUL'
'AFOM07569','ORDERMANAGER','ORDERMANAGER67712','ERROR5011','14/03/17 19:26','25/03/17 19:26','CLOSED-SUCCESSFUL'
'AFOM07570','PNI','PNI66884','ERROR3759','19/03/17 00:54','30/03/17 00:54','CREATED'
'AFOM07571','ORDERMANAGER','ORDERMANAGER88554','ERROR9561','22/03/17 05:10','02/04/17 05:10','CLOSED-SUCCESSFUL'
'AFOM07572','COM','COM53719','ERROR3246','18/03/17 16:10','29/03/17 16:10','CREATED'
'AFOM07573','ORDERMANAGER','ORDERMANAGER95867','ERROR4581','15/03/17 11:13','26/03/17 11:13','CLOSED-SUCCESSFUL'
'AFOM07574','COM','COM69339','ERROR7957','22/03/17 09:00','02/04/17 09:00','STARTED'
'AFOM07575','COM','COM48210','ERROR1742','21/03/17 20:13','01/04/17 20:13','CREATED'
'AFOM07576','COM','COM76473','ERROR2283','19/03/17 19:44','30/03/17 19:44','CREATED'
'AFOM07577','COM','COM77031','ERROR2562','23/03/17 05:19','03/04/17 05:19','STARTED'
'AFOM07578','COM','COM2991','ERROR9523','19/03/17 03:47','30/03/17 03:47','CREATED'
'AFOM07579','PNI','PNI73205','ERROR1930','18/03/17 23:16','29/03/17 23:16','CREATED'
'AFOM07580','COM','COM21514','ERROR9637','22/03/17 20:34','02/04/17 20:34','STARTED'
'AFOM07581','PNI','PNI34110','ERROR2440','15/03/17 04:19','26/03/17 04:19','CREATED'
'AFOM07582','PNI','PNI21314','ERROR2705','14/03/17 17:29','25/03/17 17:29','STARTED'
'AFOM07583','ORDERMANAGER','ORDERMANAGER15639','ERROR8272','16/03/17 04:30','27/03/17 04:30','CLOSED-SUCCESSFUL'
'AFOM07584','PNI','PNI54600','ERROR9829','17/03/17 07:59','28/03/17 07:59','CREATED'
'AFOM07585','COM','COM99063','ERROR3841','14/03/17 12:57','25/03/17 12:57','CLOSED-SUCCESSFUL'
'AFOM07586','PNI','PNI60596','ERROR2582','23/03/17 09:36','03/04/17 09:36','CLOSED-SUCCESSFUL'
